"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032373","positive regulation of sterol transport","6/431","46/28905",0.130434782608696,8.74760415615858,6.46992236172434,6.00273828272259e-05,0.000483083439806658,0.00029286126498367,"Lipg/Apoa1/Abca13/Pon1/Anxa2/Lrp1",6
"GO:0032376","positive regulation of cholesterol transport","6/431","46/28905",0.130434782608696,8.74760415615858,6.46992236172434,6.00273828272259e-05,0.000483083439806658,0.00029286126498367,"Lipg/Apoa1/Abca13/Pon1/Anxa2/Lrp1",6
"GO:0046503","glycerolipid catabolic process","7/431","67/28905",0.104477611940299,7.00678740866433,6.05606410096344,6.28167748899775e-05,0.000504485030638142,0.000305835621889963,"Lipg/Apoa2/Apoc3/Apoh/Apoc1/Pla2g7/Apob",7
"GO:0061008","hepaticobiliary system development","10/431","144/28905",0.0694444444444444,4.65728924980665,5.41292404993106,6.36565770214412e-05,0.00050811765015746,0.000308037836786954,"Vtn/Cpb2/Hp/Fgl1/Cebpb/Errfi1/Met/Il18/Ceacam1/Jun",10
"GO:0031100","animal organ regeneration","5/431","29/28905",0.172413793103448,11.5629250340027,7.00177335935594,6.36620721775008e-05,0.00050811765015746,0.000308037836786954,"Apoa1/Vtn/Apoa2/Apoh/Cebpb",5
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","5/431","29/28905",0.172413793103448,11.5629250340027,7.00177335935594,6.36620721775008e-05,0.00050811765015746,0.000308037836786954,"Acod1/Cd14/Ltf/Lbp/Tirap",5
"GO:0042594","response to starvation","12/431","205/28905",0.0585365853658537,3.92575406032483,5.17210302998499,6.47120361432794e-05,0.000515437347432815,0.000312475280977167,"Alb/Asns/Plin2/Ifi204/Lamp2/Ifi207/Jun/Rnase4/Eif2ak2/Nfe2l2/Ralb/Cdkn1a",12
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","6/431","47/28905",0.127659574468085,8.5614849187935,6.38287403443001,6.79531172752088e-05,0.000540143733423228,0.000327453114738604,"Anxa1/Irgm1/Xcl1/Socs1/Il18/Irf1",6
"GO:0050671","positive regulation of lymphocyte proliferation","11/431","176/28905",0.0625,4.19156032482599,5.22507472600455,7.2287125746093e-05,0.00057341873367913,0.000347625527751096,"Aif1/Anxa1/Tlr4/Irgm1/Xcl1/Cd274/Pnp/Il18/Bst1/Tirap/Cdkn1a",11
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","5/431","30/28905",0.166666666666667,11.177494199536,6.86173376523447,7.54636591695391e-05,0.000593560901137754,0.000359836380277538,"Chi3l1/App/Irgm1/Irgm2/Met",5
"GO:0060907","positive regulation of macrophage cytokine production","5/431","30/28905",0.166666666666667,11.177494199536,6.86173376523447,7.54636591695391e-05,0.000593560901137754,0.000359836380277538,"Tlr4/Casp4/Tlr2/Casp1/Tirap",5
"GO:1900543","negative regulation of purine nucleotide metabolic process","5/431","30/28905",0.166666666666667,11.177494199536,6.86173376523447,7.54636591695391e-05,0.000593560901137754,0.000359836380277538,"Fbp1/Ier3/Aldob/Nupr1/Pid1",5
"GO:0046634","regulation of alpha-beta T cell activation","10/431","147/28905",0.0680272108843537,4.56224253042284,5.32716540037995,7.57084954825727e-05,0.000593560901137754,0.000359836380277538,"Anxa1/Irgm1/Arg2/Xcl1/Cd274/Socs1/Pnp/Il18/Irf1/Lgals9",10
"GO:0070231","T cell apoptotic process","7/431","69/28905",0.101449275362319,6.80369212145667,5.93819932873095,7.5966012199537e-05,0.000593560901137754,0.000359836380277538,"Arg2/Cd274/Pnp/Lgals3/Adam8/Serpinb9/Bcl3",7
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","7/431","69/28905",0.101449275362319,6.80369212145667,5.93819932873095,7.5966012199537e-05,0.000593560901137754,0.000359836380277538,"Tlr4/Lbp/Errfi1/Arg2/Trim30a/Cd274/Bcl3",7
"GO:0046636","negative regulation of alpha-beta T cell activation","6/431","48/28905",0.125,8.38312064965197,6.29837280688143,7.66917712056993e-05,0.000593560901137754,0.000359836380277538,"Anxa1/Arg2/Cd274/Socs1/Irf1/Lgals9",6
"GO:0051452","intracellular pH reduction","6/431","48/28905",0.125,8.38312064965197,6.29837280688143,7.66917712056993e-05,0.000593560901137754,0.000359836380277538,"Lamp2/Rab20/Slc11a1/Grn/Slamf8/Dmxl2",6
"GO:0006825","copper ion transport","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Cp/Steap4/Slc31a1/Slc31a2",4
"GO:0014004","microglia differentiation","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Tlr4/App/Itgam/Tlr2",4
"GO:0032488","Cdc42 protein signal transduction","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Apoa1/Apoc3/Rhou/Shtn1",4
"GO:0033700","phospholipid efflux","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Apoa1/Apoa2/Apoc3/Apoc1",4
"GO:0043312","neutrophil degranulation","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Cd177/Anxa3/Itgam/Pram1",4
"GO:0060700","regulation of ribonuclease activity","4/431","16/28905",0.25,16.7662412993039,7.76095695983338,7.69685829523821e-05,0.000593560901137754,0.000359836380277538,"Oasl2/Oas2/Oasl1/Oas3",4
"GO:0010594","regulation of endothelial cell migration","11/431","178/28905",0.0617977528089888,4.14446414140097,5.17731845959707,8.00078172275394e-05,0.000615774450447669,0.00037330297344679,"Lcn2/Anxa3/Plg/Anxa1/Apoh/Dcn/Grn/Met/Hrg/Ceacam1/Nfe2l2",11
"GO:0046718","symbiont entry into host cell","8/431","94/28905",0.0851063829787234,5.707656612529,5.62448685928203,8.32698541242713e-05,0.000638853752759776,0.000387294414910338,"Ifitm1/Apcs/Ifitm6/Ifitm2/Ifitm3/Trim30a/Trim30d/Ly6e",8
"GO:0070098","chemokine-mediated signaling pathway","7/431","70/28905",0.1,6.70649651972158,5.88101067715643,8.33359110328556e-05,0.000638853752759776,0.000387294414910338,"Cxcl10/Cxcl2/Cxcl9/Cxcl1/Xcl1/Ccr1/Ccrl2",7
"GO:0009410","response to xenobiotic stimulus","16/431","350/28905",0.0457142857142857,3.06582698044415,4.78387974590445,8.36127309622011e-05,0.000639711604343941,0.000387814473101956,"Lcn2/Cyp2e1/Fbp1/Mmp9/Cyp2d26/Mgst1/Cyp2d10/Errfi1/Ggh/Casp1/Pnp/Slamf8/Jun/Cybb/Fosl2/Nfe2l2",16
"GO:0032946","positive regulation of mononuclear cell proliferation","11/431","179/28905",0.0614525139664804,4.12131071044343,5.15370207225313,8.41256472145425e-05,0.000642368869183485,0.000389425395518624,"Aif1/Anxa1/Tlr4/Irgm1/Xcl1/Cd274/Pnp/Il18/Bst1/Tirap/Cdkn1a",11
"GO:0006690","icosanoid metabolic process","10/431","149/28905",0.0671140939597315,4.50100437565207,5.27126584288134,8.47760195291318e-05,0.000646063221519651,0.00039166503490452,"Anxa1/Cyp2e1/Tlr4/Cyp2d26/Cyp2d10/Ltc4s/Tlr2/Ptgr1/Ptgis/Fabp5",10
"GO:0006979","response to oxidative stress","17/431","388/28905",0.0438144329896907,2.93841342358935,4.7293746877667,8.49924857107454e-05,0.000646442847199964,0.000391895176631177,"Lcn2/Ambp/Fabp1/Aif1/Anxa1/Tlr4/App/Mmp9/Mapk13/Mgst1/G6pdx/Prdx5/Met/Txn1/Jun/Slc25a24/Nfe2l2",17
"GO:0006650","glycerophospholipid metabolic process","14/431","279/28905",0.050179211469534,3.36526707082803,4.88422118227886,8.687803946996e-05,0.000658448237438536,0.000399173243901084,"Apoa1/Apoa2/Plscr1/Apoc1/Pon1/Socs3/Socs1/Naaa/Pld1/Dbi/Lpcat2/Fabp5/Pla2g7/Serinc1",14
"GO:0062014","negative regulation of small molecule metabolic process","9/431","121/28905",0.0743801652892562,4.98830319648712,5.40877166445662,8.69104144285977e-05,0.000658448237438536,0.000399173243901084,"Apoc3/Fbp1/Apoc1/Ier3/Aldob/Nupr1/Pid1/Ceacam1/Dbi",9
"GO:0007565","female pregnancy","11/431","180/28905",0.0611111111111111,4.09841453982985,5.1302570383168,8.84233668884432e-05,0.000668604756647702,0.00040533046399668,"Acod1/Pzp/Ctsl/Mmp9/Errfi1/Grn/Ptgis/Timp1/Lgals9/Reck/Tppp3",11
"GO:0045980","negative regulation of nucleotide metabolic process","5/431","31/28905",0.161290322580645,10.8169298705187,6.72816182288202,8.88799767853832e-05,0.00066944743679709,0.00040584132475942,"Fbp1/Ier3/Aldob/Nupr1/Pid1",5
"GO:0090594","inflammatory response to wounding","5/431","31/28905",0.161290322580645,10.8169298705187,6.72816182288202,8.88799767853832e-05,0.00066944743679709,0.00040584132475942,"Tlr4/Cfh/Hc/Grn/Timp1",5
"GO:0032609","type II interferon production","10/431","150/28905",0.0666666666666667,4.47099767981438,5.24368549729154,8.96446590720961e-05,0.000673898512675699,0.000408539715151087,"Cd14/Tlr4/Pglyrp1/App/Irgm1/Slc11a1/Cd274/Il18/Lgals9/Bcl3",10
"GO:0098754","detoxification","7/431","71/28905",0.0985915492957746,6.61203882226071,5.82493070155738,9.12782086435822e-05,0.00068485139521945,0.000415179717214217,"Mt1/Ambp/Mt2/Mtarc1/Slc11a1/Txn1/Nfe2l2",7
"GO:0044282","small molecule catabolic process","16/431","353/28905",0.0453257790368272,3.03977179364151,4.74399296371229,9.23264678724723e-05,0.000691379090496757,0.00041913702342431,"Upp1/Arg1/Tdo2/Fabp1/Hdc/Mat1a/Xdh/Aldob/Cdo1/Pon1/Slc27a2/Arg2/Hal/Pnp/Dbi/Phyh",16
"GO:0034612","response to tumor necrosis factor","12/431","213/28905",0.0563380281690141,3.77830789843469,5.00706389234474,9.32670824637325e-05,0.00069707709610177,0.000422591344131383,"Acod1/Wfdc21/Mmp8/Apoa1/Cd14/Gbp3/Xcl1/Stat1/Pid1/Casp1/Irf1/Nfe2l2",12
"GO:0120161","regulation of cold-induced thermogenesis","10/431","151/28905",0.0662251655629139,4.44138842365667,5.21634613822792,9.47482315427617e-05,0.000706785365681485,0.00042847682037759,"Lcn2/Tlr4/Cmklr1/Cebpb/Plac8/G0s2/Gatm/Id1/Il18/Fabp5",10
"GO:0033674","positive regulation of kinase activity","16/431","355/28905",0.0450704225352113,3.02264631874775,4.71763609539716,9.85685646812166e-05,0.000733872288672628,0.000444897814926433,"Ltf/Chi3l1/Tlr4/App/F2/Irgm1/Irgm2/Mertk/Slc11a1/Met/Socs1/Ceacam1/Fgd4/Tirap/Ralb/Cdkn1a",16
"GO:0098792","xenophagy","4/431","17/28905",0.235294117647059,15.7799918111096,7.49951685321577,9.94683711163538e-05,0.000738979631641881,0.000447994056278195,"Irgm1/Irgm2/Tlr2/Rnf213",4
"GO:0043470","regulation of carbohydrate catabolic process","7/431","72/28905",0.0972222222222222,6.52020494972931,5.76992148407633,9.98260703738969e-05,0.000738979631641881,0.000447994056278195,"Fbp1/Ier3/App/Aldob/Nupr1/Ppp1r3d/Ppp1r3b",7
"GO:0046640","regulation of alpha-beta T cell proliferation","7/431","72/28905",0.0972222222222222,6.52020494972931,5.76992148407633,9.98260703738969e-05,0.000738979631641881,0.000447994056278195,"Irgm1/Arg2/Xcl1/Cd274/Il18/Irf1/Lgals9",7
"GO:0030336","negative regulation of cell migration","15/431","319/28905",0.0470219435736677,3.15352500927347,4.75841083256882,0.000101486092798562,0.000749837245648805,0.000454576303382432,"Ifitm1/Aif1/Apoh/Il1rn/Hc/Dcn/Bst2/Hrg/Slamf8/Timp1/Emilin2/Lrp1/Reck/Emilin1/Nfe2l2",15
"GO:0031330","negative regulation of cellular catabolic process","12/431","215/28905",0.0558139534883721,3.74316084821669,4.96705076345029,0.000101902232370174,0.000751480531110088,0.000455572517740583,"Apoc3/Fbp1/Apoc1/Ier3/Nampt/Nupr1/Slc11a1/Anxa2/Timp1/Rgn/Dbi/Tirap",12
"GO:0031341","regulation of cell killing","10/431","153/28905",0.065359477124183,4.38333105864155,5.16237501363451,0.000105696722886238,0.000777984038094337,0.000471639826081803,"Arg1/Ccr5/Cd5l/Cfh/Cxcl1/Itgam/Pnp/Ceacam1/Lgals9/Serpinb9",10
"GO:2000404","regulation of T cell migration","6/431","51/28905",0.117647058823529,7.8899959055548,6.05890868423587,0.000108393317094398,0.00079632135797191,0.000482756519914043,"Cxcl10/Aif1/App/Xcl1/Adam8/Lgals9",6
"GO:1902107","positive regulation of leukocyte differentiation","12/431","217/28905",0.0552995391705069,3.70866166989212,4.9275139440645,0.000111215587602963,0.000813972196814896,0.000493457046087428,"Anxa1/Itgam/Ccr1/Socs1/Pnp/Il18/Adam8/Jun/Il15ra/Irf1/Lgals9/Mmp14",12
"GO:1903708","positive regulation of hemopoiesis","12/431","217/28905",0.0552995391705069,3.70866166989212,4.9275139440645,0.000111215587602963,0.000813972196814896,0.000493457046087428,"Anxa1/Itgam/Ccr1/Socs1/Pnp/Il18/Adam8/Jun/Il15ra/Irf1/Lgals9/Mmp14",12
"GO:0002793","positive regulation of peptide secretion","10/431","154/28905",0.0649350649350649,4.35486786994908,5.13573578119741,0.000111560555768976,0.000814959314176757,0.000494055469497259,"Fga/Fgg/Fgb/Gpr27/Rbp4/F2/Ffar2/S100a9/S100a8/Lrp1",10
"GO:0044409","symbiont entry into host","8/431","98/28905",0.0816326530612245,5.47469103650741,5.45909239197288,0.000111788314848362,0.000815088107700743,0.00049413354841955,"Ifitm1/Apcs/Ifitm6/Ifitm2/Ifitm3/Trim30a/Trim30d/Ly6e",8
"GO:0042063","gliogenesis","17/431","397/28905",0.0428211586901763,2.87179951726113,4.62024045257675,0.000112061204308027,0.000815544862121643,0.000494410448156674,"Vtn/Vcan/Tlr4/App/F2/Trf/C5ar1/Atf5/C1qa/Itgam/S100a9/Tlr2/Grn/B4galt6/Dbi/S100a8/Lrp1",17
"GO:2001233","regulation of apoptotic signaling pathway","18/431","436/28905",0.0412844036697248,2.7687370952979,4.57840061990351,0.000112394156146971,0.000816436201674345,0.000494950807869768,"Fga/Fgg/Fgb/Plscr1/Ctsl/Tlr4/Ier3/App/Mmp9/Nupr1/G0s2/S100a9/Ctsc/Lgals3/Plaur/S100a8/Ltbr/Nfe2l2",18
"GO:0071248","cellular response to metal ion","11/431","185/28905",0.0594594594594595,3.98764657929391,5.01552312526124,0.000112839652609363,0.000818140210227515,0.000495983834587935,"Mt1/Mt2/Fbp1/Mmp9/Crp/Trf/Slc11a1/Jun/Cpne2/Slc25a24/Nfe2l2",11
"GO:0106106","cold-induced thermogenesis","10/431","155/28905",0.0645161290322581,4.32677194820747,5.10932259647652,0.000117697157285078,0.000851767300576152,0.000516369696337125,"Lcn2/Tlr4/Cmklr1/Cebpb/Plac8/G0s2/Gatm/Id1/Il18/Fabp5",10
"GO:0042304","regulation of fatty acid biosynthetic process","6/431","52/28905",0.115384615384615,7.73826521506336,5.98339471592407,0.000121004450943723,0.000867017120132276,0.000525614644679313,"Apoc3/Anxa1/Apoc1/Ceacam1/Rgn/Fabp5",6
"GO:0002825","regulation of T-helper 1 type immune response","5/431","33/28905",0.151515151515152,10.1613583632145,6.47845991753465,0.000121145470253079,0.000867017120132276,0.000525614644679313,"Anxa1/Xcl1/Slc11a1/Il18/Irf1",5
"GO:0018149","peptide cross-linking","5/431","33/28905",0.151515151515152,10.1613583632145,6.47845991753465,0.000121145470253079,0.000867017120132276,0.000525614644679313,"Stfa3/Tgm2/Anxa1/Stfa2l1/Epb42",5
"GO:0072574","hepatocyte proliferation","5/431","33/28905",0.151515151515152,10.1613583632145,6.47845991753465,0.000121145470253079,0.000867017120132276,0.000525614644679313,"Cpb2/Fgl1/Cebpb/Il18/Ceacam1",5
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","5/431","33/28905",0.151515151515152,10.1613583632145,6.47845991753465,0.000121145470253079,0.000867017120132276,0.000525614644679313,"Cpb2/Fgl1/Cebpb/Il18/Ceacam1",5
"GO:2000352","negative regulation of endothelial cell apoptotic process","5/431","33/28905",0.151515151515152,10.1613583632145,6.47845991753465,0.000121145470253079,0.000867017120132276,0.000525614644679313,"Fga/Fgg/Fgb/Id1/Nfe2l2",5
"GO:0046394","carboxylic acid biosynthetic process","15/431","325/28905",0.0461538461538462,3.09530608602534,4.67359862347157,0.000124596750100125,0.000890075126405868,0.000539593175775284,"Lipg/Bhmt/Apoc3/Anxa1/Asns/Ggt1/Apoc1/Errfi1/Slc27a2/Gatm/Ltc4s/Ptgis/Ceacam1/Rgn/Fabp5",15
"GO:0006878","intracellular copper ion homeostasis","4/431","18/28905",0.222222222222222,14.9033255993813,7.25933927794177,0.000126385702103742,0.000897894026484276,0.000544333253325158,"Cp/App/Slc31a1/Slc31a2",4
"GO:0055070","copper ion homeostasis","4/431","18/28905",0.222222222222222,14.9033255993813,7.25933927794177,0.000126385702103742,0.000897894026484276,0.000544333253325158,"Cp/App/Slc31a1/Slc31a2",4
"GO:0140970","AIM2 inflammasome complex assembly","4/431","18/28905",0.222222222222222,14.9033255993813,7.25933927794177,0.000126385702103742,0.000897894026484276,0.000544333253325158,"Gbp2/Ifi204/Casp1/Ifi207",4
"GO:0045428","regulation of nitric oxide biosynthetic process","7/431","75/28905",0.0933333333333333,6.25939675174014,5.61096569306821,0.000129453104577298,0.000918004739772101,0.000556525037286027,"Aif1/Tlr4/App/Crp/Tlr2/Ptgis/Rgn",7
"GO:0010952","positive regulation of peptidase activity","11/431","188/28905",0.0585106382978723,3.92401392111369,4.94859823046804,0.000130083132443084,0.000920789180194749,0.000558213057775354,"Ctsl/Xdh/App/Ifi204/S100a9/Stat1/Casp1/Ifi207/Grn/S100a8/Mefv",11
"GO:0040013","negative regulation of locomotion","16/431","364/28905",0.043956043956044,2.94791055811938,4.60127806747808,0.000131460591621315,0.000928844508012901,0.000563096465692683,"Ifitm1/Aif1/Apoh/Il1rn/Hc/Dcn/Bst2/Hrg/Slamf8/Timp1/Rgn/Emilin2/Lrp1/Reck/Emilin1/Nfe2l2",16
"GO:1904407","positive regulation of nitric oxide metabolic process","6/431","53/28905",0.113207547169811,7.59226021100556,5.90986667787322,0.000134751673128347,0.000950366800117926,0.000576143995729623,"Aif1/Tlr4/App/Crp/Tmem106a/Tlr2",6
"GO:0016053","organic acid biosynthetic process","15/431","328/28905",0.0457317073170732,3.06699535962877,4.63192453507957,0.000137779828287121,0.000969959988975939,0.00058802203915069,"Lipg/Bhmt/Apoc3/Anxa1/Asns/Ggt1/Apoc1/Errfi1/Slc27a2/Gatm/Ltc4s/Ptgis/Ceacam1/Rgn/Fabp5",15
"GO:0120162","positive regulation of cold-induced thermogenesis","8/431","101/28905",0.0792079207920792,5.31207645126462,5.34089582263201,0.000138106414390979,0.000970497792432258,0.00058834807351153,"Lcn2/Cmklr1/Cebpb/Plac8/G0s2/Gatm/Il18/Fabp5",8
"GO:0042632","cholesterol homeostasis","8/431","102/28905",0.0784313725490196,5.25999727036986,5.30253951386904,0.000147937796758746,0.00103770472626975,0.000629091154390478,"Lipg/Apoa1/Apoa2/Apoc3/Errfi1/Il18/Apob/Soat1",8
"GO:0046633","alpha-beta T cell proliferation","7/431","77/28905",0.0909090909090909,6.09681501792871,5.5097303746101,0.000152895894650315,0.00107054724792161,0.000649001384474263,"Irgm1/Arg2/Xcl1/Cd274/Il18/Irf1/Lgals9",7
"GO:0048872","homeostasis of number of cells","17/431","408/28905",0.0416666666666667,2.79437354988399,4.49093467862633,0.000155199055215389,0.00108471555888377,0.000657590686299057,"Hamp/Anxa1/Cfh/Itgam/Pirb/Hc/Mertk/G6pdx/Prdx5/Stat1/Il18/Cxcr2/Mafb/Epb42/Fosl2/Tspo2/Ampd3",17
"GO:0017157","regulation of exocytosis","12/431","225/28905",0.0533333333333333,3.57679814385151,4.77392348013089,0.000156147735779124,0.00108938321418565,0.000660420374347906,"Fga/Fgg/Cd177/Fgb/Anxa1/Itgam/Anxa2/Fgr/Pram1/Lgals9/Rab3d/Rab27b",12
"GO:0016322","neuron remodeling","4/431","19/28905",0.210526315789474,14.1189400415191,7.03761027778214,0.000158209037440789,0.00109287425429265,0.000662536759091405,"C3/App/C1qa/Rnd1",4
"GO:0032823","regulation of natural killer cell differentiation","4/431","19/28905",0.210526315789474,14.1189400415191,7.03761027778214,0.000158209037440789,0.00109287425429265,0.000662536759091405,"Pglyrp1/Il15ra/Irf1/Lgals9",4
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","4/431","19/28905",0.210526315789474,14.1189400415191,7.03761027778214,0.000158209037440789,0.00109287425429265,0.000662536759091405,"Tlr4/Irgm1/Slc15a3/Irgm2",4
"GO:0070486","leukocyte aggregation","4/431","19/28905",0.210526315789474,14.1189400415191,7.03761027778214,0.000158209037440789,0.00109287425429265,0.000662536759091405,"Cfh/S100a9/Adam8/S100a8",4
"GO:0032370","positive regulation of lipid transport","8/431","103/28905",0.0776699029126214,5.20892933570608,5.26468380476066,0.000158338574610072,0.00109287425429265,0.000662536759091405,"Lipg/Spp1/Apoa1/Abca13/Pon1/Anxa2/Dbi/Lrp1",8
"GO:0055092","sterol homeostasis","8/431","103/28905",0.0776699029126214,5.20892933570608,5.26468380476066,0.000158338574610072,0.00109287425429265,0.000662536759091405,"Lipg/Apoa1/Apoa2/Apoc3/Errfi1/Il18/Apob/Soat1",8
"GO:0000302","response to reactive oxygen species","11/431","193/28905",0.0569948186528497,3.82235552937499,4.84007421993433,0.000163805862688041,0.00112860202729469,0.000684196124605185,"Lcn2/Ambp/Fabp1/Anxa1/Mmp9/Mapk13/Prdx5/Met/Txn1/Jun/Nfe2l2",11
"GO:0016052","carbohydrate catabolic process","10/431","162/28905",0.0617283950617284,4.1398126664948,4.93047278536021,0.000169174960073979,0.00116352778391306,0.000705369281084862,"Chil3/Mgam/Fbp1/Ier3/App/Aldob/Pygl/Nupr1/Ppp1r3d/Ppp1r3b",10
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","14/431","298/28905",0.0469798657718121,3.15070306295645,4.59140704932248,0.000173094476504429,0.00118837783072687,0.000720434206820484,"Aif1/Anxa1/Flot2/Irgm1/Xcl1/Cd274/Socs1/Pnp/Il18/Adam8/St3gal4/Selp/Irf1/Lgals9",14
"GO:0072330","monocarboxylic acid biosynthetic process","12/431","228/28905",0.0526315789473684,3.52973501037978,4.71811981644374,0.000176601272043293,0.00121031154462179,0.000733731154444332,"Lipg/Apoc3/Anxa1/Apoc1/Errfi1/Slc27a2/Gatm/Ltc4s/Ptgis/Ceacam1/Rgn/Fabp5",12
"GO:0010634","positive regulation of epithelial cell migration","10/431","163/28905",0.0613496932515337,4.11441504277397,4.90574722732717,0.000177880955471532,0.00121693161600366,0.000737744462124576,"Lcn2/Anxa3/Plg/Anxa1/Mmp9/Grn/Met/Jun/Glipr2/Nfe2l2",10
"GO:0031400","negative regulation of protein modification process","18/431","453/28905",0.0397350993377483,2.664833054194,4.3939666865103,0.000180222404102918,0.00123077941111834,0.000746139456571383,"Xdh/Errfi1/Dtx3l/G6pdx/Socs3/Pid1/Met/Socs1/Il18/Parp14/Ceacam1/Jun/Rgn/Dbi/N4bp1/Irf1/Mvp/Cdkn1a",18
"GO:0140374","antiviral innate immune response","6/431","56/28905",0.107142857142857,7.18553198541598,5.70031765331857,0.000183545899141598,0.0012512733616349,0.000758563571699807,"Ifit3/Zbp1/Ifih1/Dhx58/Ifit2/Eif2ak2",6
"GO:0072576","liver morphogenesis","5/431","36/28905",0.138888888888889,9.3145784996133,6.14142265990026,0.000185494758301556,0.00126234064465217,0.00076527292713883,"Cpb2/Fgl1/Cebpb/Il18/Ceacam1",5
"GO:0002456","T cell mediated immunity","10/431","164/28905",0.0609756097560976,4.08932714617169,4.88121858664975,0.000186960768711856,0.00127008900496198,0.000769970241132429,"Arg1/C4bp/Xcl1/Ctsc/Slc11a1/Gzmb/Pnp/Il18/Fosl2/Serpinb9",10
"GO:0002705","positive regulation of leukocyte mediated immunity","11/431","196/28905",0.0561224489795918,3.76385008759884,4.77668777745271,0.000187398637602657,0.0012708379637425,0.000770424284881002,"Hpx/Cd177/Arg1/C3/Fcgr1/Cxcl1/Itgam/Xcl1/Pnp/Il18/Fcgr3",11
"GO:0014812","muscle cell migration","9/431","134/28905",0.0671641791044776,4.50436333414136,5.00238850123151,0.000189430485263174,0.00128237496044651,0.000777418396395573,"Fga/Vtn/Aif1/Anxa1/Tlr4/Met/Il18/Lrp1/Nfe2l2",9
"GO:0097193","intrinsic apoptotic signaling pathway","15/431","338/28905",0.0443786982248521,2.97625585194745,4.49637547876331,0.000190875910927738,0.00128990881269808,0.000781985668462439,"Plscr1/Ier3/App/Mmp9/Cebpb/Nupr1/Ifi204/S100a9/Ifi207/Pnp/Plaur/S100a8/Bcl3/Nfe2l2/Cdkn1a",15
"GO:0002673","regulation of acute inflammatory response","7/431","80/28905",0.0875,5.86818445475638,5.36439476156377,0.000194398122277642,0.00130688096415073,0.000792274751743595,"C3/Fcgr1/Ccr5/Ednrb/Ffar2/Fcgr3/Adam8",7
"GO:1990868","response to chemokine","7/431","80/28905",0.0875,5.86818445475638,5.36439476156377,0.000194398122277642,0.00130688096415073,0.000792274751743595,"Cxcl10/Cxcl2/Cxcl9/Cxcl1/Xcl1/Ccr1/Ccrl2",7
"GO:1990869","cellular response to chemokine","7/431","80/28905",0.0875,5.86818445475638,5.36439476156377,0.000194398122277642,0.00130688096415073,0.000792274751743595,"Cxcl10/Cxcl2/Cxcl9/Cxcl1/Xcl1/Ccr1/Ccrl2",7
"GO:0019216","regulation of lipid metabolic process","16/431","377/28905",0.0424403183023873,2.84625846990836,4.43936528782299,0.000195753211525415,0.00131371402682887,0.000796417181838967,"C3/Apoa1/Fabp1/Apoa2/Apoc3/Anxa1/Apoh/Apoc1/F2/Rnf213/Ceacam1/Rgn/Dbi/Fabp5/Gk/Apob",16
"GO:0090023","positive regulation of neutrophil chemotaxis","5/431","37/28905",0.135135135135135,9.06283313475889,6.03772814594479,0.000211871492870106,0.00141698193248817,0.000859021624449758,"C5ar1/Lbp/Xcl1/Cxcr2/Tirap",5
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","5/431","37/28905",0.135135135135135,9.06283313475889,6.03772814594479,0.000211871492870106,0.00141698193248817,0.000859021624449758,"Anxa1/Arg2/Cd274/Irf1/Lgals9",5
"GO:0006575","cellular modified amino acid metabolic process","11/431","199/28905",0.0552763819095477,3.70710862899183,4.71453918944774,0.000213810590385409,0.00142748929450086,0.000865391537133805,"Bhmt/Plscr1/Ggt1/Ctsl/Mgst1/Gatm/G6pdx/Ggh/Mthfd2/Serinc1/Nfe2l2",11
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","10/431","167/28905",0.0598802395209581,4.015866179474,4.80878545537431,0.000216571354551278,0.00144343691461238,0.000875059515405236,"Hpx/C3/Fcgr1/Clec4n/Xcl1/Slc11a1/Cd274/Pnp/Il18/Fcgr3",10
"GO:0006885","regulation of pH","8/431","108/28905",0.0740740740740741,4.96777519979376,5.08251515321515,0.000219787632965417,0.00146236059738054,0.000886531681944103,"Ednrb/Lamp2/Rab20/Slc11a1/Grn/Slamf8/Dmxl2/Gm6377",8
"GO:0002675","positive regulation of acute inflammatory response","6/431","58/28905",0.103448275862069,6.93775502040163,5.56902687934605,0.000223150097528947,0.00148219045944313,0.00089855320454158,"C3/Fcgr1/Ccr5/Ffar2/Fcgr3/Adam8",6
